inter_id,user_id,book_id,borrow_time,还书时间,续借时间,续借次数,source_table
79709,36,47541,2022-05-20 11:41:54,2022-06-2214:35:51,,0,table_d
38499,42,29788,2020-01-05 21:54:24,2020-01-0622:33:22,2023-05-2020:53:42,0,table_d
31725,42,19730,2020-08-31 16:46:41,2020-10-1216:46:09,2024-08-1611:20:27,0,table_c
34582,42,21717,2020-09-06 20:37:33,2020-10-1216:46:33,2024-02-1812:14:56,0,table_c
69679,42,39627,2020-09-11 21:59:53,2020-10-1216:46:15,,0,table_c
25022,42,14907,2020-09-12 21:53:49,2020-10-1216:46:21,2023-05-2020:53:42,0,table_c
69680,42,39628,2020-09-20 14:15:40,2020-10-2121:25:44,2023-05-2117:59:39,0,table_c
39069,42,24410,2020-10-14 16:04:35,2020-10-2121:25:36,2024-11-1713:02:24,0,table_c
69678,42,39626,2020-10-21 21:26:02,2020-11-2517:40:48,2023-05-2020:53:38,0,table_c
28426,42,17321,2020-10-24 21:18:46,2020-11-2813:40:25,2024-08-1611:19:55,0,table_c
69475,42,39496,2020-11-07 20:20:21,2020-11-0811:10:13,2023-12-2015:33:32,0,table_c
69476,42,39497,2020-11-08 11:10:22,2020-12-1121:32:12,,0,table_c
69477,42,39498,2020-11-10 18:52:06,2020-12-1121:31:30,2024-02-1812:14:51,0,table_c
70010,42,39883,2020-11-28 13:40:44,2021-01-1209:25:09,2023-12-2015:33:39,0,table_c
70009,42,39882,2020-11-28 13:40:49,2021-01-1209:25:24,2024-11-1713:02:24,0,table_c
35416,42,22293,2020-11-28 13:40:54,2021-01-1209:24:42,2024-09-2214:13:52,0,table_c
35423,42,24520,2020-11-28 13:41:01,2021-01-1209:25:17,2024-08-1612:52:31,0,table_d
35419,42,22296,2020-11-28 13:41:21,2021-01-1209:24:33,2024-02-1812:14:11,0,table_c
57187,42,32437,2020-12-02 21:30:13,2020-12-1722:01:31,2024-02-1812:14:51,0,table_d
68642,42,38919,2020-12-02 21:30:17,2021-03-0917:07:02,,0,table_c
34966,42,21972,2020-12-02 21:30:21,2021-01-1209:23:18,,0,table_c
34532,42,21679,2020-12-02 21:30:25,2021-01-1209:23:11,2024-10-2112:27:41,0,table_c
34531,42,21678,2020-12-02 21:30:31,2020-12-1722:01:56,2024-02-1812:14:54,0,table_c
34390,42,21591,2020-12-02 21:30:35,2021-01-1209:22:44,,0,table_c
34388,42,21589,2020-12-02 21:30:39,2021-01-1209:22:50,2024-02-1812:14:09,0,table_c
34391,42,21592,2020-12-02 21:30:43,2021-01-1209:23:03,,0,table_c
34389,42,24378,2020-12-02 21:30:49,2020-12-1722:02:05,2023-11-2116:03:58,0,table_d
34967,42,21973,2020-12-02 21:39:13,2021-01-1209:26:13,2023-12-2015:33:29,0,table_c
35420,42,22297,2020-12-02 21:52:37,2021-01-1209:23:29,,0,table_c
35421,42,22298,2020-12-02 21:52:43,2021-01-1209:23:40,2024-02-1812:14:11,0,table_c
35422,42,30098,2020-12-02 21:52:47,2021-01-1209:25:44,2023-05-2020:53:48,0,table_d
35424,42,22301,2020-12-02 21:52:52,2021-01-1209:24:16,2024-02-1812:15:06,0,table_c
35417,42,22294,2020-12-11 21:32:26,2021-01-2312:44:27,2024-09-2214:13:57,0,table_c
68643,42,38920,2020-12-11 21:32:31,2021-01-2312:44:15,2024-02-1812:13:41,0,table_c
68641,42,38918,2020-12-11 21:32:42,2021-01-2312:44:48,2024-02-1812:13:46,0,table_c
9521,42,5469,2020-12-11 22:35:07,2020-12-1122:36:36,2024-02-1812:14:58,0,table_c
9508,42,28672,2020-12-11 22:35:16,2021-01-1209:24:02,2023-05-2020:53:33,0,table_d
9457,42,5412,2020-12-11 22:35:31,2021-01-1209:24:24,,0,table_c
7474,42,4144,2020-12-11 22:35:36,2021-01-2312:43:22,,0,table_c
9784,42,5651,2020-12-11 22:36:51,2021-01-2312:43:31,2024-09-2214:14:01,0,table_c
39070,42,24411,2021-03-09 17:48:45,2021-03-1618:09:01,2024-02-1812:14:43,0,table_c
38101,42,39368,2021-03-12 20:07:03,2021-03-2512:21:13,2023-12-2015:33:36,0,table_d
70308,42,40060,2021-03-16 18:09:17,2021-04-2915:44:53,,0,table_c
70307,42,40059,2021-03-16 18:10:08,2021-04-2915:43:20,,0,table_c
70404,42,40128,2021-03-16 18:10:19,2021-04-2915:44:15,2024-11-1713:02:41,0,table_c
70405,42,40129,2021-03-16 18:10:35,2021-04-2915:43:33,,0,table_c
37363,42,23494,2021-03-20 21:51:50,2021-04-2915:45:30,,0,table_c
66744,42,37709,2021-03-20 21:51:55,2021-04-2915:45:23,2024-06-1221:45:56,0,table_c
28099,42,17110,2021-03-25 12:21:39,2021-03-2621:28:40,,0,table_c
28098,42,17111,2021-03-25 12:21:44,2021-03-2621:28:28,2024-08-1612:51:44,0,table_c
28644,42,55690,2021-03-27 19:29:25,2021-04-2915:45:12,,0,table_d
35427,42,22304,2021-04-05 17:00:00,2021-04-0517:00:55,,0,table_c
37997,42,23942,2021-04-05 17:00:04,2021-04-0517:00:37,2023-05-2117:59:41,0,table_c
35428,42,22256,2021-04-05 17:00:14,2021-04-0517:00:29,,0,table_c
66153,42,37343,2021-04-05 19:07:00,2021-04-2915:44:29,,0,table_c
36687,42,23123,2021-04-05 19:07:13,2021-04-2915:45:00,,0,table_c
36689,42,15752,2021-04-05 19:07:20,2021-04-2915:44:22,2024-05-3110:33:15,0,table_d
36688,42,23118,2021-04-05 19:07:26,2021-04-2915:44:38,,0,table_c
39071,42,24412,2021-04-05 19:07:35,2021-04-2915:43:08,,0,table_c
50678,42,28425,2021-04-15 13:49:06,2021-05-2821:44:37,,0,table_d
28828,42,17559,2021-05-28 21:44:51,2021-07-0815:17:47,2024-10-2112:27:21,0,table_c
10786,42,6142,2021-05-28 21:44:56,2021-10-2018:23:44,,0,table_c
50679,42,29769,2021-05-29 21:06:24,2021-07-0815:17:35,,0,table_c
50494,42,30048,2021-06-01 11:33:22,2021-06-2416:23:14,,0,table_d
10787,42,9293,2021-06-02 21:52:15,2021-07-0815:17:54,,0,table_d
10789,42,6145,2021-06-02 21:52:19,2021-07-0815:18:34,2024-02-1812:13:20,0,table_c
10788,42,28709,2021-06-03 13:47:56,2021-07-0815:18:41,,0,table_d
32060,42,19987,2021-06-07 10:41:28,2021-07-0815:18:00,,0,table_c
28645,42,17429,2021-06-19 17:11:21,2021-10-2018:23:33,2024-02-1812:13:38,0,table_c
69611,42,39573,2021-10-27 17:14:29,2021-11-0117:05:54,2024-02-1812:13:22,0,table_c
69610,42,32120,2021-10-27 17:14:35,2021-11-0117:05:40,,0,table_d
50417,42,29617,2021-10-27 17:14:42,2021-11-0221:54:22,2024-02-1812:13:32,0,table_c
34585,42,28676,2021-11-01 21:31:59,2021-11-2620:31:44,,0,table_d
34583,42,21718,2021-11-01 21:32:02,2021-11-2620:31:39,,0,table_c
34586,42,21721,2021-11-01 21:32:07,2021-11-2620:31:45,2024-10-0711:56:50,0,table_c
34584,42,21719,2021-11-01 21:32:10,2021-11-2620:31:42,,0,table_c
28647,42,21608,2021-11-02 13:03:15,2021-12-3009:40:02,2024-02-1812:13:03,0,table_d
28648,42,17432,2021-11-06 19:30:59,2021-12-3009:39:49,,0,table_c
28646,42,17430,2021-11-06 19:31:06,2021-12-3009:39:41,2024-11-1713:02:33,0,table_c
28649,42,17433,2021-11-06 19:31:10,2021-12-3009:39:29,,0,table_c
34968,42,21974,2021-11-24 08:30:15,2021-12-3009:39:23,,0,table_c
13533,42,7694,2021-11-24 08:30:16,2021-12-3009:39:56,,0,table_c
66165,42,37351,2021-12-06 09:00:05,2021-12-3009:39:06,,0,table_c
80672,48,50047,2020-01-14 14:48:34,2020-08-1114:13:05,2020-12-0914:58:58,0,table_d
89613,48,50345,2020-01-14 14:48:39,2020-12-1614:57:15,2020-11-0817:34:43,2,table_c
80673,48,45003,2020-01-14 14:48:43,2020-08-1114:13:47,,0,table_c
94035,48,45633,2020-01-14 14:48:49,2020-08-1713:22:54,2021-04-2711:11:26,0,table_d
94034,48,52764,2020-01-14 14:48:57,2020-08-1713:23:00,,0,table_c
96536,48,54245,2020-01-14 14:49:03,2020-08-1313:02:46,,0,table_c
96537,48,53039,2020-01-14 14:49:08,2020-09-1812:35:23,2022-02-1710:54:15,0,table_d
97758,48,54940,2020-08-11 18:09:34,2020-10-1415:20:56,2020-10-0820:26:56,2,table_c
97757,48,31624,2020-08-11 18:09:47,2020-11-0818:11:52,2020-10-0820:27:04,2,table_d
97849,48,54997,2020-08-11 18:09:57,2020-11-0818:12:09,2020-10-0820:27:07,2,table_c
102276,48,58088,2020-08-11 18:10:04,2020-10-1415:21:20,2020-10-0820:27:03,2,table_c
102279,48,58090,2020-08-11 18:10:13,2020-11-0818:12:12,2020-10-0820:27:01,2,table_c
81363,48,45340,2020-08-11 18:10:17,2020-10-1415:21:28,2020-10-0820:27:09,2,table_c
81570,48,45451,2020-08-11 18:11:32,2020-10-1415:23:57,2020-10-0820:26:58,2,table_c
81571,48,30733,2020-08-11 18:11:37,2020-10-0317:58:27,2020-09-0415:46:17,1,table_d
97988,48,49944,2020-08-13 13:17:38,2020-11-0818:11:59,2020-10-0820:27:35,2,table_d
97991,48,55096,2020-08-13 13:17:46,2020-11-0818:12:02,2020-10-0820:27:36,2,table_c
97989,48,55095,2020-08-17 14:06:51,2020-09-1812:38:18,2022-02-1710:54:02,0,table_c
94036,48,52766,2020-08-17 14:06:59,2020-09-1812:38:16,2021-05-3108:01:29,0,table_c
97990,48,55095,2020-09-18 12:38:26,2020-12-1614:57:26,2020-11-0817:34:54,2,table_c
94037,48,52766,2020-09-18 12:38:28,2020-12-1614:57:23,2020-11-0817:34:56,2,table_c
97393,48,54735,2020-09-18 12:56:05,2020-10-1415:21:12,2021-03-1921:12:36,0,table_c
97395,48,54737,2020-09-18 12:56:11,2020-12-1614:57:06,2020-11-0817:34:57,2,table_c
97394,48,54736,2020-09-18 12:56:17,2020-12-1614:57:04,2020-11-0817:34:50,2,table_c
90640,48,49912,2020-10-31 20:08:31,2021-03-0318:25:24,2020-12-2800:13:36,2,table_d
90639,48,49742,2020-10-31 20:08:37,2020-11-2020:55:47,,0,table_d
90638,48,50889,2020-10-31 20:08:45,2020-11-2020:55:55,2021-04-2711:11:24,0,table_c
82026,48,45645,2020-11-08 18:13:14,2021-01-1820:03:15,2020-12-2800:13:39,2,table_c
102280,48,58090,2020-11-08 18:13:19,2021-03-2020:42:52,2020-12-2800:13:45,2,table_c
97850,48,54997,2020-11-08 18:13:21,2021-03-2020:43:00,2020-12-2800:13:53,2,table_c
97993,48,55096,2020-11-08 18:13:26,2021-03-2020:42:55,2020-12-2800:14:23,2,table_c
97994,48,55094,2020-11-08 18:13:28,2021-03-2020:42:57,2020-12-2800:14:18,2,table_c
82025,48,45644,2020-11-08 18:13:30,2021-01-1820:03:25,2020-12-2800:13:42,2,table_c
97759,48,31641,2020-11-20 20:55:25,2021-01-1820:03:05,2021-01-0921:55:59,2,table_d
81524,48,54276,2020-12-16 14:59:10,2021-01-1820:03:33,2021-01-0921:55:45,1,table_d
81364,48,45341,2020-12-16 14:59:14,2021-03-2519:41:01,2021-03-1319:16:41,2,table_c
81525,48,45423,2020-12-16 14:59:15,2021-04-2621:13:22,2021-03-1319:16:38,2,table_c
97992,48,55095,2020-12-16 14:59:18,2021-04-2621:13:20,2021-03-1319:16:50,2,table_c
94039,48,52766,2020-12-16 14:59:19,2021-04-2621:13:17,2021-03-1319:16:53,2,table_c
75278,48,52588,2020-12-16 14:59:23,2021-04-2621:13:07,2021-03-1319:16:35,2,table_d
88423,48,49709,2020-12-17 20:21:21,2021-02-2819:29:43,2021-01-0921:55:55,1,table_c
92304,48,51798,2020-12-17 20:22:06,2021-03-2519:40:52,2021-03-1319:16:59,2,table_c
91531,48,51486,2021-01-18 20:25:16,2021-03-2020:41:51,2022-02-1710:54:02,0,table_c
98612,48,55507,2021-01-18 20:25:34,2021-02-2819:30:01,2021-07-1911:48:48,0,table_c
88422,48,49713,2021-01-18 20:25:39,2021-05-2915:07:20,2021-04-1214:10:23,2,table_c
89614,48,42257,2021-01-18 20:26:46,2021-03-0318:25:59,2021-07-1911:49:04,0,table_d
94042,48,52766,2021-03-03 18:29:09,2021-06-1313:22:03,2021-04-2714:47:39,2,table_c
102281,48,58090,2021-03-20 20:43:10,2021-04-0516:52:01,2022-02-1710:54:15,0,table_c
97997,48,55096,2021-03-20 20:43:12,2021-06-2021:00:29,2021-05-1711:06:43,2,table_c
97995,48,47142,2021-03-20 20:43:15,2021-06-2021:00:21,2021-05-1711:06:35,2,table_d
97851,48,54997,2021-03-20 20:43:17,2021-06-1313:21:57,2021-05-1711:06:28,2,table_c
77866,48,43643,2021-03-20 20:43:19,2021-06-1819:16:25,2021-05-1711:06:23,2,table_c
28574,48,17381,2021-03-20 21:04:54,2021-06-1921:05:52,2022-01-0218:05:22,1,table_c
96869,48,54431,2021-03-20 21:05:00,2021-06-1921:05:37,2021-05-1711:06:18,2,table_c
88425,48,49712,2021-03-20 21:05:21,2021-06-1819:16:30,2022-01-0218:05:24,1,table_c
93826,48,52657,2021-03-20 21:05:26,2021-06-1921:05:47,2021-05-1711:06:31,2,table_c
96870,48,54432,2021-03-20 21:06:05,2021-06-1921:05:58,2021-05-1711:06:15,2,table_c
94038,48,54388,2021-03-25 21:18:52,2021-04-2621:13:25,,0,table_d
93455,48,52468,2021-03-25 21:19:01,2021-04-2621:13:24,2021-10-2109:03:14,0,table_c
94040,48,52839,2021-04-26 21:13:40,2021-06-1921:05:28,2021-05-1711:06:57,1,table_d
93456,48,52468,2021-04-26 21:13:42,2021-06-1921:05:24,2021-05-1711:07:06,1,table_c
81526,48,45423,2021-04-26 21:13:43,2021-06-1313:21:51,2021-05-1711:06:53,1,table_c
97996,48,55095,2021-04-26 21:13:44,2021-06-1313:21:42,2021-05-1711:07:03,1,table_c
94041,48,52766,2021-04-26 21:13:46,2021-06-1313:21:33,2021-05-1711:07:09,1,table_c
89615,48,50347,2021-04-26 21:16:58,2021-06-1819:16:29,2021-05-1711:07:00,1,table_c
88424,48,49713,2021-05-29 15:07:32,2021-08-2421:26:43,2021-06-2121:32:18,1,table_c
88427,48,49712,2021-06-18 19:16:58,2021-12-0312:44:50,2022-01-0218:05:24,1,table_c
89616,48,50347,2021-06-18 19:17:00,2021-06-2319:51:21,,0,table_c
77867,48,43643,2021-06-18 19:17:02,2021-08-2421:26:28,2021-07-1715:19:54,1,table_c
96871,48,54432,2021-06-19 21:07:24,2021-11-1721:03:05,2021-10-1512:30:51,2,table_c
28576,48,48817,2021-06-19 21:07:29,2021-12-0312:44:47,2022-01-0218:05:22,1,table_d
93828,48,45518,2021-06-19 21:07:32,2021-08-0719:35:36,2021-07-1715:20:09,1,table_d
96872,48,54431,2021-06-19 21:07:40,2021-12-0312:44:33,2021-10-1512:30:54,2,table_c
94043,48,52767,2021-06-19 21:07:43,2021-12-0312:44:27,2021-10-1512:30:58,2,table_c
97998,48,55094,2021-06-20 21:01:26,2021-11-1721:02:57,2021-10-1512:31:05,2,table_c
97999,48,55096,2021-06-20 21:01:29,2021-11-1721:03:01,2021-10-1512:31:07,2,table_c
88158,48,49561,2021-07-03 19:29:23,2021-11-1721:03:15,2021-10-1512:31:00,1,table_c
88159,48,49562,2021-07-03 19:29:35,2021-11-1721:03:12,2021-10-1512:30:52,1,table_c
88426,48,49714,2021-10-12 18:09:20,2021-12-0312:43:19,2021-11-0910:50:22,1,table_c
88428,48,49715,2021-10-12 18:09:24,2021-11-1721:03:26,2021-11-0910:50:21,1,table_c
88520,48,49738,2021-10-12 18:09:30,2021-11-1721:03:21,2021-11-0910:50:20,1,table_c
90641,48,45141,2021-10-23 17:24:14,2022-03-1120:07:41,2021-12-2022:10:32,2,table_d
93824,48,52656,2021-12-03 12:45:15,2022-03-1120:07:49,2022-01-0218:05:26,1,table_c
88429,48,49712,2021-12-03 12:45:22,2022-03-1120:07:46,2022-01-0218:05:24,1,table_c
28575,48,17381,2021-12-03 12:45:26,2022-03-1120:07:37,2022-01-0218:05:22,1,table_c
93825,48,52656,2022-03-11 20:08:07,2022-06-2217:33:16,,0,table_c
88421,48,2233,2022-03-11 20:08:15,2022-06-2217:33:15,2020-11-2107:55:01,0,table_d
90637,48,50888,2022-03-11 20:08:19,2022-06-2217:33:11,2020-11-2107:54:49,0,table_c
28573,48,17381,2022-03-11 20:08:23,2022-06-2217:33:21,2021-03-1921:12:40,0,table_c
81898,50,45591,2020-11-25 21:57:06,2021-03-0117:54:47,2021-01-2009:37:04,2,table_c
53557,50,30640,2021-03-16 16:55:06,2021-04-0717:58:18,,0,table_c
53559,50,30633,2021-03-18 11:42:18,2021-04-0717:58:25,,0,table_c
53558,50,30923,2021-03-22 16:54:01,2021-04-0717:58:33,,0,table_c
47550,50,28309,2021-03-25 18:01:56,2021-04-0717:59:15,,0,table_c
47551,50,38817,2021-04-02 11:40:28,2021-04-1920:58:06,2021-05-0917:20:31,0,table_d
47559,50,28457,2021-04-07 21:07:35,2021-04-1311:38:05,,0,table_c
47543,50,28649,2021-04-09 11:45:41,2021-04-1311:35:35,2021-05-0917:20:19,0,table_c
47562,50,28313,2021-04-09 21:29:43,2021-04-1920:57:58,,0,table_c
47541,50,28374,2021-04-12 16:59:44,2021-04-1920:58:25,,0,table_c
47553,50,28376,2021-04-12 17:01:04,2021-05-0816:41:01,,0,table_c
47540,50,28383,2021-04-12 21:14:55,2021-05-2617:59:21,2021-05-1110:08:25,1,table_c
47561,50,28581,2021-04-13 11:45:40,2021-05-3113:44:55,2021-05-1209:58:40,1,table_c
47556,50,28654,2021-04-15 11:46:52,2021-04-2109:25:00,,0,table_c
47557,50,24466,2021-04-15 11:48:13,2021-05-1218:03:33,,0,table_d
10919,50,6148,2021-04-19 13:35:52,2021-06-1017:15:27,2021-05-1811:39:10,1,table_c
57579,50,24334,2021-04-19 21:49:21,2021-05-1717:04:06,,0,table_d
47552,50,28367,2021-04-22 20:46:01,2021-04-2610:04:36,,0,table_c
47546,50,24410,2021-04-26 13:49:39,2021-05-0816:39:05,,0,table_d
47554,50,30048,2021-04-27 17:08:59,2021-04-2812:17:58,,0,table_d
47555,50,28602,2021-04-28 12:46:49,2021-05-0816:38:22,,0,table_c
47563,50,28451,2021-04-29 18:16:45,2021-05-0816:39:19,,0,table_c
47558,50,28655,2021-05-05 12:14:03,2021-05-0816:38:29,,0,table_c
47547,50,28373,2021-05-06 20:31:58,2021-05-1721:49:09,,0,table_c
47544,50,28650,2021-05-08 16:59:36,2021-06-0118:12:32,,0,table_c
47545,50,30055,2021-05-08 16:59:44,2021-05-2521:22:06,2021-05-2509:15:16,0,table_d
47564,50,28657,2021-05-10 13:48:24,2021-05-1721:49:15,,0,table_c
47548,50,28582,2021-05-13 18:10:33,2021-06-0213:51:40,,0,table_c
47560,50,28656,2021-05-17 17:02:47,2021-06-2317:29:41,2021-06-1521:52:48,1,table_c
57580,50,32418,2021-05-25 21:21:41,2021-06-0118:12:42,,0,table_c
57581,50,32177,2021-05-26 18:11:01,2021-06-2510:46:53,,0,table_c
47568,50,31629,2021-05-26 18:11:06,2021-06-1017:16:03,2023-06-2112:32:00,0,table_d
57583,50,32169,2021-05-31 13:43:58,2021-06-1017:15:43,,0,table_c
47565,50,28593,2021-05-31 13:44:05,2021-06-2317:29:35,,0,table_c
52625,50,30467,2021-05-31 13:44:11,2021-10-1712:21:05,2021-06-2621:04:03,1,table_c
53562,50,30725,2021-05-31 13:44:25,2021-10-1417:57:24,2021-06-2621:03:54,1,table_c
59553,50,33125,2021-06-02 15:45:19,2021-11-1713:41:22,2021-10-1800:09:51,2,table_c
55957,50,31718,2021-06-10 12:06:49,2021-11-1713:41:41,2021-10-1800:09:43,2,table_c
55956,50,31655,2021-06-10 12:08:11,2021-07-2012:14:21,2021-07-0918:32:04,1,table_c
55955,50,31655,2021-06-15 11:55:03,2021-07-2010:04:22,2021-07-1510:30:21,1,table_c
47569,50,28659,2021-06-19 21:55:22,2021-10-1417:57:16,2021-07-1600:44:48,1,table_c
28453,50,17321,2021-06-21 21:54:14,2021-12-1718:15:56,2021-11-1617:20:23,2,table_c
53560,50,30924,2021-06-23 21:39:00,2021-10-1712:20:56,,0,table_c
47566,50,28381,2021-06-26 21:54:58,2021-07-2010:04:38,,0,table_c
47570,50,28660,2021-07-06 12:23:02,2021-10-1712:21:13,,0,table_c
47567,50,28658,2021-07-06 12:23:11,2021-07-2010:04:32,,0,table_c
57585,50,30732,2021-07-06 12:23:17,2021-11-1713:41:33,2021-11-1617:20:47,2,table_d
53561,50,30773,2021-08-05 21:53:08,2021-10-2420:49:40,2021-10-1800:09:34,1,table_c
57584,50,32159,2021-10-24 20:55:27,2021-12-2112:25:09,2021-11-1617:20:43,1,table_c
47539,50,28647,2022-02-24 12:04:19,2022-03-2615:39:11,2021-05-2509:15:50,0,table_c
86132,51,31653,2020-01-02 11:49:39,2020-01-1419:22:08,,0,table_d
98000,51,41788,2020-08-30 13:48:41,2020-09-2218:29:10,,0,table_d
99031,51,55784,2020-08-30 13:48:53,2020-09-2218:29:04,,0,table_c
85712,51,48139,2020-08-31 10:20:38,2020-09-1115:16:00,,0,table_c
85713,51,48140,2020-08-31 10:20:49,2020-09-1115:16:18,,0,table_c
85523,51,48024,2020-08-31 10:20:58,2020-09-1115:16:36,,0,table_c
39075,51,24416,2020-09-10 19:39:59,2020-10-1209:31:59,2020-10-0820:14:16,1,table_c
39076,51,24417,2020-09-21 19:23:44,2020-10-3016:17:40,2020-10-2023:50:22,1,table_c
94044,51,52768,2020-09-24 17:17:28,2020-12-0720:44:43,2020-11-2111:39:11,2,table_c
99030,51,55783,2020-09-26 14:47:33,2020-10-1616:08:41,,0,table_c
23398,51,13858,2020-10-09 15:20:10,2020-11-0908:41:45,,0,table_c
95610,51,53654,2020-10-12 11:54:03,2020-10-2510:23:47,,0,table_c
93353,51,52399,2020-10-16 17:41:58,2020-10-2510:23:36,,0,table_c
86195,51,41776,2020-11-10 11:17:32,2020-12-0720:44:13,,0,table_d
86194,51,48484,2020-11-10 11:17:36,2020-12-0720:44:18,,0,table_c
86196,51,48486,2020-11-10 11:17:46,2021-01-2221:44:12,2021-01-0400:05:22,2,table_c
23397,51,13858,2020-11-11 20:41:08,2020-12-1007:52:27,,0,table_c
69682,51,39630,2020-12-07 19:27:25,2021-03-1915:28:03,2021-01-0400:05:31,1,table_c
90942,51,51135,2020-12-22 19:04:51,2021-01-2013:01:55,,0,table_c
86197,51,48485,2020-12-30 18:29:10,2021-01-2221:44:05,,0,table_c
7477,51,4146,2020-12-30 18:29:15,2021-03-1915:28:16,,0,table_c
7478,51,4147,2020-12-30 18:29:21,2021-04-0517:58:29,2021-03-1823:59:12,1,table_c
39077,51,24418,2021-02-09 08:30:08,2021-03-1010:10:14,,0,table_c
85321,51,47871,2021-03-11 11:23:42,2021-03-1321:17:00,,0,table_c
39078,51,24418,2021-03-13 19:08:47,2021-04-0517:59:38,,0,table_c
67649,51,38222,2021-04-02 21:48:27,2021-05-0714:56:24,,0,table_c
57194,51,32168,2021-04-18 19:05:03,2021-06-0511:03:30,2021-05-1601:00:45,1,table_c
5148,51,2845,2021-05-09 13:55:04,2021-06-0511:03:18,,0,table_c
5149,51,2846,2021-05-09 13:55:15,2021-10-2317:43:15,2021-07-0500:51:30,2,table_c
101320,51,57396,2021-05-24 17:54:52,2021-07-2009:03:11,2021-06-1814:45:37,1,table_c
86198,51,48481,2021-05-27 11:02:53,2021-06-2712:03:04,,0,table_c
66076,51,37284,2021-06-13 20:38:46,2021-10-2317:43:04,2021-10-1717:28:12,2,table_c
67238,51,38058,2021-08-07 18:54:14,2021-10-1109:47:35,,0,table_c
52025,51,30222,2021-10-12 18:27:08,2021-11-0518:22:44,,0,table_c
66077,51,37284,2021-10-23 17:48:28,2021-12-0408:40:14,2021-11-1619:57:29,1,table_c
57195,51,41,2021-11-11 17:57:11,2021-11-2615:58:12,,0,table_d
93457,51,52469,2021-11-26 11:52:40,2022-03-2115:11:11,2022-02-1720:07:43,2,table_c
93458,51,52470,2021-11-26 11:52:48,2022-03-2115:11:03,2022-02-1720:07:31,2,table_c
52925,51,30550,2021-11-26 19:47:30,2021-12-1710:00:58,,0,table_c
68343,51,38730,2021-12-01 11:31:00,2022-01-0214:02:30,2021-12-3110:52:29,1,table_c
100147,51,28645,2021-12-17 21:47:58,2022-03-2115:11:20,2022-02-1720:07:36,1,table_d
52589,51,30462,2021-12-18 18:13:09,2022-01-0514:03:43,,0,table_c
1370,51,804,2021-12-31 12:21:41,2022-02-1416:09:26,,0,table_c
39079,51,24419,2022-01-05 11:24:32,2022-02-1416:09:25,,0,table_c
39074,51,24415,2022-02-14 18:30:09,2022-03-1110:00:56,,0,table_c
57191,51,32165,2022-02-25 11:48:36,2022-03-1710:16:49,,0,table_c
60905,51,30344,2022-02-25 11:48:42,2022-03-1710:17:01,,0,table_d
77178,51,42966,2022-03-02 17:44:04,2022-05-0618:31:15,2022-04-2914:46:00,2,table_d
33367,51,20926,2022-03-08 21:46:29,2022-06-0519:13:38,2022-05-0610:41:05,2,table_c
67065,51,43096,2022-03-17 12:15:46,2022-05-2421:21:03,2022-04-1410:31:33,1,table_d
53140,51,30678,2022-03-17 12:15:52,2022-04-0911:52:04,,0,table_c
59726,51,33175,2022-04-06 12:06:04,2022-04-2715:32:26,,0,table_c
67066,51,37919,2022-04-07 11:55:02,2022-06-2116:59:28,2022-06-0516:01:44,2,table_c
39073,51,24414,2022-04-09 12:12:02,2022-05-0517:36:28,,0,table_c
57192,51,32166,2022-05-06 18:14:26,2022-06-2116:59:30,,0,table_c
57193,51,32167,2022-05-06 18:14:30,2022-06-2116:59:33,,0,table_c
52590,53,30463,2020-01-04 10:47:30,2020-01-0416:16:50,,0,table_c
669,53,392,2020-01-12 12:23:32,2020-08-2617:00:34,,0,table_c
39086,53,30732,2020-01-12 18:10:49,2020-08-2715:54:54,,0,table_d
86610,53,48688,2020-01-12 18:54:41,2020-01-1319:34:35,,0,table_c
53143,53,30680,2020-08-27 16:01:35,2020-09-0610:08:01,,0,table_c
2353,53,44570,2020-08-28 09:30:51,2020-08-2820:57:10,,0,table_d
2682,53,1564,2020-08-29 13:17:42,2020-08-2918:19:39,,0,table_c
55764,53,31602,2020-08-29 20:54:38,2020-09-2315:08:33,,0,table_c
9421,53,5383,2020-08-30 12:09:37,2020-08-3019:41:39,,0,table_c
53142,53,30679,2020-08-30 19:59:50,2020-09-0120:35:16,,0,table_c
37690,53,23727,2020-09-01 20:39:14,2020-09-2615:36:51,,0,table_c
57196,53,32170,2020-09-03 16:02:24,2020-09-0319:14:18,,0,table_c
38103,53,23991,2020-09-06 10:27:13,2020-09-0615:16:54,,0,table_c
9630,53,5549,2020-09-06 15:32:39,2020-09-1409:29:23,,0,table_c
9628,53,28525,2020-09-06 15:32:44,2020-09-0820:51:35,,0,table_d
9631,53,5550,2020-09-06 15:32:52,2020-09-1519:50:43,,0,table_c
9629,53,5548,2020-09-06 15:32:58,2020-09-1519:50:53,,0,table_c
97396,53,54738,2020-09-08 19:20:40,2020-10-2009:37:24,2020-10-1210:29:28,1,table_c
9354,53,5332,2020-09-09 12:06:31,2020-09-0913:02:56,,0,table_c
102831,53,24541,2020-09-09 13:07:48,2020-09-0920:44:14,,0,table_d
86199,53,48487,2020-09-11 11:00:50,2020-09-1519:50:32,,0,table_c
86328,53,48536,2020-09-11 11:00:54,2020-09-1519:51:00,,0,table_c
2352,53,1365,2020-09-16 19:18:56,2020-11-1413:51:09,2020-11-0807:34:40,2,table_c
